id,target
349274,0.126
349275,0.22
349276,0.385
349277,0.231
349278,0.49700000000000005
349279,0.241
349280,0.30500000000000005
349281,0.337
349282,0.603
349283,0.26899999999999996
349284,0.191
349285,0.413
349286,0.24
349287,0.401
349288,0.37200000000000005
349289,0.071
349290,0.431
349291,0.179
349292,0.338
349293,0.09699999999999999
349294,0.354
349295,0.272
349296,0.6129999999999999
349297,0.255
349298,0.3640000000000001
349299,0.4229999999999999
349300,0.13599999999999998
349301,0.108
349302,0.394
349303,0.16
349304,0.14
349305,0.4430000000000001
349306,0.07400000000000001
349307,0.06999999999999999
349308,0.192
349309,0.4960000000000001
349310,0.287
349311,0.26899999999999996
349312,0.251
349313,0.315
349314,0.09699999999999999
349315,0.31099999999999994
349316,0.3210000000000001
349317,0.483
349318,0.267
349319,0.375
349320,0.478
349321,0.30100000000000005
349322,0.581
349323,0.317
349324,0.274
349325,0.21600000000000005
349326,0.488
349327,0.647
349328,0.305
349329,0.06599999999999999
349330,0.13699999999999998
349331,0.212
349332,0.138
349333,0.34
349334,0.335
349335,0.317
349336,0.765
349337,0.34400000000000003
349338,0.271
349339,0.309
349340,0.433
349341,0.188
349342,0.226
349343,0.13699999999999998
349344,0.196
349345,0.4940000000000001
349346,0.042
349347,0.15200000000000002
349348,0.514
349349,0.325
349350,0.196
349351,0.263
349352,0.28600000000000003
349353,0.23800000000000002
349354,0.152
349355,0.12
349356,0.281
349357,0.42200000000000004
349358,0.708
349359,0.317
349360,0.398
349361,0.30200000000000005
349362,0.4520000000000001
349363,0.33799999999999997
349364,0.338
349365,0.287
349366,0.433
349367,0.382
349368,0.618
349369,0.154
349370,0.14300000000000002
349371,0.453
349372,0.433
349373,0.516
349374,0.32
349375,0.115
349376,0.095
349377,0.22200000000000006
349378,0.028000000000000004
349379,0.201
349380,0.301
349381,0.24
349382,0.387
349383,0.436
349384,0.5189999999999999
349385,0.062
349386,0.312
349387,0.514
349388,0.315
349389,0.395
349390,0.29500000000000004
349391,0.371
349392,0.05
349393,0.316
349394,0.451
349395,0.467
349396,0.248
349397,0.117
349398,0.212
349399,0.335
349400,0.245
349401,0.35200000000000004
349402,0.22600000000000006
349403,0.465
349404,0.26899999999999996
349405,0.30300000000000005
349406,0.247
349407,0.459
349408,0.21899999999999997
349409,0.34700000000000003
349410,0.29799999999999993
349411,0.237
349412,0.29700000000000004
349413,0.07400000000000001
349414,0.3489999999999999
349415,0.29900000000000004
349416,0.775
349417,0.441
349418,0.10799999999999997
349419,0.264
349420,0.426
349421,0.34600000000000003
349422,0.083
349423,0.30999999999999994
349424,0.402
349425,0.262
349426,0.29700000000000004
349427,0.40299999999999997
349428,0.4229999999999999
349429,0.405
349430,0.327
349431,0.306
349432,0.393
349433,0.482
349434,0.31599999999999995
349435,0.6010000000000001
349436,0.396
349437,0.271
349438,0.17300000000000001
349439,0.5159999999999999
349440,0.465
349441,0.2
349442,0.294
349443,0.583
349444,0.539
349445,0.18100000000000002
349446,0.11
349447,0.094
349448,0.336
349449,0.241
349450,0.364
349451,0.374
349452,0.34500000000000003
349453,0.275
349454,0.32299999999999995
349455,0.13699999999999998
349456,0.23800000000000002
349457,0.22400000000000006
349458,0.18
349459,0.09699999999999999
349460,0.037000000000000005
349461,0.187
349462,0.6120000000000001
349463,0.201
349464,0.35600000000000004
349465,0.6409999999999999
349466,0.4859999999999999
349467,0.272
349468,0.263
349469,0.455
349470,0.5559999999999999
349471,0.156
349472,0.4640000000000001
349473,0.157
349474,0.234
349475,0.35
349476,0.3609999999999999
349477,0.221
349478,0.6300000000000001
349479,0.3909999999999999
349480,0.308
349481,0.273
349482,0.198
349483,0.215
349484,0.112
349485,0.129
349486,0.5569999999999999
349487,0.053999999999999986
349488,0.5
349489,0.314
349490,0.104
349491,0.157
349492,0.509
349493,0.243
349494,0.263
349495,0.433
349496,0.182
349497,0.135
349498,0.317
349499,0.4029999999999999
349500,0.638
349501,0.546
349502,0.41
349503,0.12200000000000005
349504,0.49700000000000005
349505,0.267
349506,0.48
349507,0.389
349508,0.239
349509,0.266
349510,0.201
349511,0.4970000000000001
349512,0.512
349513,0.19899999999999998
349514,0.192
349515,0.099
349516,0.191
349517,0.17800000000000002
349518,0.488
349519,0.18100000000000002
349520,0.6039999999999999
349521,0.5980000000000001
349522,0.4699999999999999
349523,0.2659999999999999
349524,0.281
349525,0.135
349526,0.25
349527,0.407
349528,0.367
349529,0.331
349530,0.475
349531,0.5730000000000001
349532,0.386
349533,0.371
349534,0.77
349535,0.27399999999999997
349536,0.38799999999999996
349537,0.462
349538,0.29300000000000004
349539,0.107
349540,0.172
349541,0.485
349542,0.43700000000000006
349543,0.467
349544,0.299
349545,0.177
349546,0.29300000000000004
349547,0.247
349548,0.48700000000000004
349549,0.358
349550,0.026
349551,0.534
349552,0.104
349553,0.374
349554,0.24800000000000005
349555,0.325
349556,0.105
349557,0.265
349558,0.473
349559,0.267
349560,0.223
349561,0.344
349562,0.17600000000000002
349563,0.5210000000000001
349564,0.4970000000000001
349565,0.25
349566,0.22
349567,0.24799999999999994
349568,0.25
349569,0.21600000000000005
349570,0.23800000000000002
349571,0.17600000000000002
349572,0.244
349573,0.258
349574,0.309
349575,0.626
349576,0.212
349577,0.342
349578,0.166
349579,0.588
349580,0.324
349581,0.216
349582,0.332
349583,0.29399999999999993
349584,0.222
349585,0.28300000000000003
349586,0.32899999999999996
349587,0.099
349588,0.397
349589,0.136
349590,0.318
349591,0.466
349592,0.185
349593,0.078
349594,0.486
349595,0.266
349596,0.339
349597,0.4350000000000001
349598,0.157
349599,0.232
349600,0.311
349601,0.287
349602,0.368
349603,0.34299999999999997
349604,0.31000000000000005
349605,0.325
349606,0.322
349607,0.416
349608,0.386
349609,0.257
349610,0.257
349611,0.2
349612,0.429
349613,0.05900000000000001
349614,0.583
349615,0.098
349616,0.053999999999999986
349617,0.451
349618,0.171
349619,0.30700000000000005
349620,0.16
349621,0.11200000000000003
349622,0.049
349623,0.348
349624,0.115
349625,0.255
349626,0.391
349627,0.4520000000000001
349628,0.4050000000000001
349629,0.488
349630,0.4189999999999999
349631,0.111
349632,0.6199999999999999
349633,0.40299999999999997
349634,0.153
349635,0.406
349636,0.41700000000000004
349637,0.321
349638,0.6719999999999999
349639,0.105
349640,0.065
349641,0.175
349642,0.21100000000000002
349643,0.37799999999999995
349644,0.418
349645,0.3650000000000001
349646,0.139
349647,0.035
349648,0.184
349649,0.31999999999999995
349650,0.307
349651,0.239
349652,0.27
349653,0.269
349654,0.377
349655,0.243
349656,0.563
349657,0.135
349658,0.368
349659,0.395
349660,0.419
349661,0.326
349662,0.22400000000000006
349663,0.147
349664,0.253
349665,0.14800000000000002
349666,0.38
349667,0.299
349668,0.503
349669,0.555
349670,0.321
349671,0.22400000000000006
349672,0.355
349673,0.386
349674,0.27
349675,0.207
349676,0.08199999999999999
349677,0.5229999999999999
349678,0.23800000000000002
349679,0.35100000000000003
349680,0.108
349681,0.216
349682,0.234
349683,0.384
349684,0.3670000000000001
349685,0.426
349686,0.47600000000000003
349687,0.182
349688,0.343
349689,0.445
349690,0.112
349691,0.36200000000000004
349692,0.243
349693,0.135
349694,0.054000000000000006
349695,0.127
349696,0.201
349697,0.154
349698,0.342
349699,0.469
349700,0.324
349701,0.265
349702,0.228
349703,0.073
349704,0.141
349705,0.501
349706,0.4109999999999999
349707,0.332
349708,0.39899999999999997
349709,0.208
349710,0.495
349711,0.6619999999999999
349712,0.457
349713,0.387
349714,0.35
349715,0.334
349716,0.214
349717,0.382
349718,0.087
349719,0.5489999999999999
349720,0.42200000000000004
349721,0.261
349722,0.17
349723,0.28500000000000003
349724,0.429
349725,0.205
349726,0.374
349727,0.066
349728,0.433
349729,0.4890000000000001
349730,0.616
349731,0.152
349732,0.474
349733,0.4
349734,0.214
349735,0.22899999999999998
349736,0.221
349737,0.445
349738,0.344
349739,0.28600000000000003
349740,0.312
349741,0.47
349742,0.644
349743,0.415
349744,0.387
349745,0.341
349746,0.14400000000000002
349747,0.292
349748,0.158
349749,0.20199999999999999
349750,0.568
349751,0.078
349752,0.501
349753,0.125
349754,0.531
349755,0.4069999999999999
349756,0.036000000000000004
349757,0.31
349758,0.21100000000000002
349759,0.24
349760,0.276
349761,0.529
349762,0.544
349763,0.263
349764,0.237
349765,0.6060000000000001
349766,0.29900000000000004
349767,0.27699999999999997
349768,0.302
349769,0.187
349770,0.361
349771,0.182
349772,0.18600000000000003
349773,0.28800000000000003
349774,0.409
349775,0.4640000000000001
349776,0.408
349777,0.45399999999999996
349778,0.42200000000000004
349779,0.395
349780,0.263
349781,0.5329999999999999
349782,0.315
349783,0.147
349784,0.188
349785,0.33
349786,0.253
349787,0.08499999999999999
349788,0.132
349789,0.28
349790,0.365
349791,0.463
349792,0.287
349793,0.35200000000000004
349794,0.278
349795,0.278
349796,0.374
349797,0.247
349798,0.153
349799,0.244
349800,0.355
349801,0.35600000000000004
349802,0.335
349803,0.312
349804,0.514
349805,0.503
349806,0.103
349807,0.23800000000000004
349808,0.131
349809,0.466
349810,0.235
349811,0.133
349812,0.166
349813,0.42200000000000004
349814,0.272
349815,0.183
349816,0.53
349817,0.019
349818,0.36700000000000005
349819,0.259
349820,0.4600000000000001
349821,0.305
349822,0.358
349823,0.273
349824,0.231
349825,0.6649999999999999
349826,0.343
349827,0.076
349828,0.4900000000000001
349829,0.562
349830,0.395
349831,0.17600000000000002
349832,0.36
349833,0.316
349834,0.259
349835,0.10499999999999997
349836,0.418
349837,0.4980000000000001
349838,0.42
349839,0.22300000000000006
349840,0.068
349841,0.418
349842,0.136
349843,0.35600000000000004
349844,0.124
349845,0.6629999999999999
349846,0.305
349847,0.342
349848,0.3350000000000001
349849,0.284
349850,0.41
349851,0.21
349852,0.341
349853,0.21899999999999997
349854,0.251
349855,0.265
349856,0.116
349857,0.278
349858,0.209
349859,0.393
349860,0.22200000000000006
349861,0.27399999999999997
349862,0.075
349863,0.257
349864,0.025
349865,0.27
349866,0.241
349867,0.21900000000000006
349868,0.105
349869,0.09
349870,0.31499999999999995
349871,0.292
349872,0.257
349873,0.45
349874,0.428
349875,0.05
349876,0.221
349877,0.08199999999999999
349878,0.3150000000000001
349879,0.397
349880,0.635
349881,0.401
349882,0.381
349883,0.475
349884,0.217
349885,0.273
349886,0.196
349887,0.116
349888,0.5349999999999999
349889,0.105
349890,0.09699999999999999
349891,0.23800000000000002
349892,0.054000000000000006
349893,0.138
349894,0.21
349895,0.725
349896,0.06100000000000001
349897,0.14600000000000002
349898,0.16699999999999998
349899,0.37799999999999995
349900,0.4
349901,0.389
349902,0.32899999999999996
349903,0.41
349904,0.208
349905,0.364
349906,0.35400000000000004
349907,0.34900000000000003
349908,0.057
349909,0.096
349910,0.6779999999999999
349911,0.14400000000000002
349912,0.28900000000000003
349913,0.415
349914,0.16699999999999998
349915,0.4970000000000001
349916,0.27699999999999997
349917,0.22400000000000006
349918,0.4779999999999999
349919,0.278
349920,0.195
349921,0.29500000000000004
349922,0.341
349923,0.244
349924,0.6489999999999999
349925,0.359
349926,0.209
349927,0.22400000000000006
349928,0.5660000000000001
349929,0.431
349930,0.233
349931,0.29600000000000004
349932,0.276
349933,0.311
349934,0.416
349935,0.532
349936,0.348
349937,0.226
349938,0.20199999999999999
349939,0.241
349940,0.15300000000000002
349941,0.48700000000000004
349942,0.327
349943,0.209
349944,0.35200000000000004
349945,0.35200000000000004
349946,0.226
349947,0.332
349948,0.599
349949,0.334
349950,0.14900000000000002
349951,0.191
349952,0.441
349953,0.659
349954,0.192
349955,0.344
349956,0.5609999999999999
349957,0.24700000000000005
349958,0.249
349959,0.419
349960,0.07300000000000001
349961,0.183
349962,0.55
349963,0.185
349964,0.122
349965,0.23200000000000004
349966,0.518
349967,0.22000000000000006
349968,0.198
349969,0.26899999999999996
349970,0.364
349971,0.125
349972,0.042
349973,0.5379999999999999
349974,0.393
349975,0.14800000000000002
349976,0.18100000000000002
349977,0.104
349978,0.135
349979,0.363
349980,0.512
349981,0.4739999999999999
349982,0.264
349983,0.17600000000000002
349984,0.293
349985,0.384
349986,0.412
349987,0.237
349988,0.344
349989,0.29600000000000004
349990,0.5700000000000001
349991,0.301
349992,0.183
349993,0.249
349994,0.13799999999999998
349995,0.204
349996,0.062
349997,0.34700000000000003
349998,0.35100000000000003
349999,0.29500000000000004
350000,0.4440000000000001
350001,0.28900000000000003
350002,0.105
350003,0.19699999999999998
350004,0.22699999999999998
350005,0.402
350006,0.4800000000000001
350007,0.17600000000000002
350008,0.5740000000000001
350009,0.466
350010,0.617
350011,0.37799999999999995
350012,0.353
350013,0.401
350014,0.111
350015,0.34400000000000003
350016,0.302
350017,0.327
350018,0.23800000000000002
350019,0.125
350020,0.29800000000000004
350021,0.14900000000000002
350022,0.153
350023,0.45799999999999996
350024,0.354
350025,0.29700000000000004
350026,0.445
350027,0.081
350028,0.21100000000000002
350029,0.104
350030,0.561
350031,0.5800000000000001
350032,0.365
350033,0.366
350034,0.295
350035,0.20199999999999999
350036,0.35200000000000004
350037,0.563
350038,0.16899999999999998
350039,0.177
350040,0.344
350041,0.5489999999999999
350042,0.431
350043,0.212
350044,0.399
350045,0.24000000000000005
350046,0.552
350047,0.035
350048,0.36700000000000005
350049,0.47200000000000003
350050,0.23200000000000004
350051,0.45
350052,0.459
350053,0.26
350054,0.168
350055,0.038
350056,0.14
350057,0.499
350058,0.171
350059,0.11
350060,0.328
350061,0.295
350062,0.18100000000000002
350063,0.281
350064,0.24700000000000005
350065,0.514
350066,0.267
350067,0.18
350068,0.4859999999999999
350069,0.251
350070,0.29500000000000004
350071,0.231
350072,0.293
350073,0.206
350074,0.396
350075,0.18100000000000002
350076,0.278
350077,0.20199999999999999
350078,0.409
350079,0.515
350080,0.103
350081,0.6409999999999999
350082,0.431
350083,0.27699999999999997
350084,0.4370000000000001
350085,0.619
350086,0.4320000000000001
350087,0.2
350088,0.379
350089,0.11
350090,0.27899999999999997
350091,0.15200000000000002
350092,0.27
350093,0.124
350094,0.4980000000000001
350095,0.15
350096,0.5120000000000001
350097,0.17800000000000002
350098,0.401
350099,0.235
350100,0.7609999999999999
350101,0.463
350102,0.6049999999999999
350103,0.708
350104,0.418
350105,0.28
350106,0.31799999999999995
350107,0.28700000000000003
350108,0.11900000000000001
350109,0.37200000000000005
350110,0.253
350111,0.235
350112,0.4400000000000001
350113,0.057
350114,0.38299999999999995
350115,0.138
350116,0.41
350117,0.468
350118,0.14
350119,0.28200000000000003
350120,0.49700000000000005
350121,0.254
350122,0.211
350123,0.21899999999999997
350124,0.418
350125,0.40299999999999997
350126,0.3
350127,0.335
350128,0.2
350129,0.30400000000000005
350130,0.612
350131,0.278
350132,0.595
350133,0.313
350134,0.14400000000000002
350135,0.124
350136,0.195
350137,0.298
350138,0.184
350139,0.393
350140,0.265
350141,0.414
350142,0.099
350143,0.382
350144,0.177
350145,0.14
350146,0.27699999999999997
350147,0.805
350148,0.244
350149,0.27
350150,0.409
350151,0.344
350152,0.37200000000000005
350153,0.19699999999999998
350154,0.457
350155,0.28700000000000003
350156,0.287
350157,0.342
350158,0.281
350159,0.185
350160,0.28500000000000003
350161,0.253
350162,0.124
350163,0.18000000000000002
350164,0.23800000000000002
350165,0.13699999999999998
350166,0.17300000000000001
350167,0.5589999999999999
350168,0.12300000000000001
350169,0.253
350170,0.14
350171,0.17
350172,0.221
350173,0.105
350174,0.214
350175,0.411
350176,0.584
350177,0.45
350178,0.6519999999999999
350179,0.25
350180,0.271
350181,0.35899999999999993
350182,0.338
350183,0.259
350184,0.546
350185,0.353
350186,0.29300000000000004
350187,0.214
350188,0.368
350189,0.488
350190,0.384
350191,0.08600000000000001
350192,0.07899999999999999
350193,0.067
350194,0.269
350195,0.28200000000000003
350196,0.30900000000000005
350197,0.35900000000000004
350198,0.45299999999999996
350199,0.469
350200,0.29
350201,0.206
350202,0.62
350203,0.334
350204,0.16
350205,0.6439999999999999
350206,0.29100000000000004
350207,0.343
350208,0.281
350209,0.51
350210,0.11699999999999995
350211,0.429
350212,0.34299999999999997
350213,0.108
350214,0.45299999999999996
350215,0.23600000000000004
350216,0.15300000000000002
350217,0.264
350218,0.402
350219,0.16699999999999998
350220,0.15
350221,0.256
350222,0.22899999999999998
350223,0.30600000000000005
350224,0.342
350225,0.406
350226,0.35600000000000004
350227,0.42
350228,0.5920000000000001
350229,0.27899999999999997
350230,0.5640000000000001
350231,0.4460000000000001
350232,0.5269999999999999
350233,0.302
350234,0.08499999999999999
350235,0.602
350236,0.4440000000000001
350237,0.29000000000000004
350238,0.335
350239,0.182
350240,0.23600000000000002
350241,0.225
350242,0.465
350243,0.226
350244,0.475
350245,0.413
350246,0.314
350247,0.4880000000000001
350248,0.193
350249,0.633
350250,0.129
350251,0.508
350252,0.491
350253,0.211
350254,0.095
350255,0.28
350256,0.112
350257,0.474
350258,0.379
350259,0.13
350260,0.4280000000000001
350261,0.312
350262,0.6910000000000001
350263,0.116
350264,0.4280000000000001
350265,0.301
350266,0.349
350267,0.35300000000000004
350268,0.285
350269,0.541
350270,0.305
350271,0.524
350272,0.193
350273,0.612
350274,0.30500000000000005
350275,0.113
350276,0.19699999999999998
350277,0.24900000000000005
350278,0.15700000000000006
350279,0.4859999999999999
350280,0.08800000000000001
350281,0.177
350282,0.185
350283,0.21
350284,0.26899999999999996
350285,0.201
350286,0.23
350287,0.3
350288,0.184
350289,0.16
350290,0.466
350291,0.17800000000000002
350292,0.305
350293,0.278
350294,0.179
350295,0.203
350296,0.633
350297,0.308
350298,0.06
350299,0.4360000000000001
350300,0.693
350301,0.103
350302,0.31100000000000005
350303,0.499
350304,0.348
350305,0.23600000000000004
350306,0.374
350307,0.30800000000000005
350308,0.407
350309,0.21600000000000005
350310,0.384
350311,0.158
350312,0.569
350313,0.502
350314,0.397
350315,0.10099999999999999
350316,0.175
350317,0.7129999999999999
350318,0.284
350319,0.063
350320,0.228
350321,0.315
350322,0.317
350323,0.424
350324,0.289
350325,0.39299999999999996
350326,0.184
350327,0.122
350328,0.5900000000000001
350329,0.243
350330,0.374
350331,0.379
350332,0.304
350333,0.4890000000000001
350334,0.382
350335,0.35600000000000004
350336,0.305
350337,0.35900000000000004
350338,0.105
350339,0.39399999999999996
350340,0.468
350341,0.5549999999999999
350342,0.278
350343,0.099
350344,0.27399999999999997
350345,0.267
350346,0.303
350347,0.373
350348,0.16099999999999998
350349,0.256
350350,0.37
350351,0.08800000000000001
350352,0.213
350353,0.239
350354,0.22899999999999998
350355,0.5930000000000001
350356,0.17500000000000002
350357,0.36000000000000004
350358,0.243
350359,0.091
350360,0.234
350361,0.37200000000000005
350362,0.399
350363,0.198
350364,0.368
350365,0.5479999999999999
350366,0.586
350367,0.21899999999999997
350368,0.39299999999999996
350369,0.293
350370,0.21600000000000005
350371,0.09
350372,0.37
350373,0.254
350374,0.237
350375,0.271
350376,0.321
350377,0.435
350378,0.15000000000000002
350379,0.446
350380,0.30700000000000005
350381,0.244
350382,0.5359999999999999
350383,0.51
350384,0.307
350385,0.43799999999999994
350386,0.746
350387,0.6779999999999999
350388,0.13
350389,0.313
350390,0.5650000000000001
350391,0.47100000000000003
350392,0.539
350393,0.29300000000000004
350394,0.133
350395,0.38799999999999996
350396,0.4
350397,0.373
350398,0.463
350399,0.23200000000000004
350400,0.40399999999999997
350401,0.34
350402,0.17400000000000002
350403,0.5439999999999999
350404,0.5589999999999999
350405,0.354
350406,0.15899999999999995
350407,0.461
350408,0.34
350409,0.2540000000000001
350410,0.316
350411,0.221
350412,0.28800000000000003
350413,0.209
350414,0.06399999999999999
350415,0.405
350416,0.292
350417,0.193
350418,0.24700000000000005
350419,0.395
350420,0.29600000000000004
350421,0.22899999999999998
350422,0.24700000000000005
350423,0.128
350424,0.22400000000000006
350425,0.47600000000000003
350426,0.204
350427,0.177
350428,0.401
350429,0.293
350430,0.08499999999999999
350431,0.48700000000000004
350432,0.575
350433,0.257
350434,0.19399999999999998
350435,0.427
350436,0.16699999999999998
350437,0.24
350438,0.47200000000000003
350439,0.16
350440,0.304
350441,0.466
350442,0.298
350443,0.265
350444,0.43700000000000006
350445,0.234
350446,0.162
350447,0.4360000000000001
350448,0.29300000000000004
350449,0.647
350450,0.208
350451,0.096
350452,0.32199999999999995
350453,0.391
350454,0.262
350455,0.32199999999999995
350456,0.408
350457,0.5379999999999999
350458,0.188
350459,0.541
350460,0.419
350461,0.304
350462,0.08499999999999999
350463,0.31
350464,0.24000000000000005
350465,0.27699999999999997
350466,0.295
350467,0.21100000000000002
350468,0.4749999999999999
350469,0.373
350470,0.191
350471,0.248
350472,0.203
350473,0.192
350474,0.469
350475,0.37799999999999995
350476,0.30100000000000005
350477,0.292
350478,0.5930000000000001
350479,0.184
350480,0.377
350481,0.26899999999999996
350482,0.271
350483,0.129
350484,0.24
350485,0.28500000000000003
350486,0.32899999999999996
350487,0.3670000000000001
350488,0.15400000000000005
350489,0.14500000000000002
350490,0.39
350491,0.132
350492,0.156
350493,0.192
350494,0.4890000000000001
350495,0.194
350496,0.2640000000000001
350497,0.35
350498,0.31799999999999995
350499,0.597
350500,0.233
350501,0.161
350502,0.397
350503,0.35300000000000004
350504,0.28800000000000003
350505,0.09699999999999999
350506,0.5720000000000001
350507,0.585
350508,0.154
350509,0.222
350510,0.21
350511,0.391
350512,0.7609999999999999
350513,0.35600000000000004
350514,0.6579999999999999
350515,0.461
350516,0.405
350517,0.411
350518,0.518
350519,0.079
350520,0.106
350521,0.17
350522,0.377
350523,0.27
350524,0.434
350525,0.589
350526,0.141
350527,0.211
350528,0.239
350529,0.348
350530,0.095
350531,0.19699999999999998
350532,0.104
350533,0.363
350534,0.284
350535,0.165
350536,0.4350000000000001
350537,0.2899999999999999
350538,0.424
350539,0.33899999999999997
350540,0.115
350541,0.315
350542,0.7419999999999999
350543,0.33399999999999996
350544,0.4260000000000001
350545,0.321
350546,0.614
350547,0.16899999999999998
350548,0.262
350549,0.28900000000000003
350550,0.22899999999999998
350551,0.277
350552,0.157
350553,0.317
350554,0.365
350555,0.413
350556,0.25199999999999995
350557,0.273
350558,0.253
350559,0.374
350560,0.23800000000000002
350561,0.36200000000000004
350562,0.595
350563,0.348
350564,0.038
350565,0.35200000000000004
350566,0.267
350567,0.21100000000000002
350568,0.607
350569,0.5870000000000001
350570,0.401
350571,0.264
350572,0.298
350573,0.405
350574,0.211
350575,0.36
350576,0.5209999999999999
350577,0.204
350578,0.6399999999999999
350579,0.326
350580,0.6319999999999999
350581,0.244
350582,0.182
350583,0.546
350584,0.3
350585,0.466
350586,0.268
350587,0.4119999999999999
350588,0.455
350589,0.30100000000000005
350590,0.34600000000000003
350591,0.19000000000000006
350592,0.3370000000000001
350593,0.434
350594,0.225
350595,0.45
350596,0.449
350597,0.235
350598,0.30700000000000005
350599,0.491
350600,0.743
350601,0.208
350602,0.102
350603,0.171
350604,0.34600000000000003
350605,0.4470000000000001
350606,0.27399999999999997
350607,0.32899999999999996
350608,0.24800000000000005
350609,0.276
350610,0.154
350611,0.21899999999999997
350612,0.244
350613,0.4859999999999999
350614,0.198
350615,0.23
350616,0.3850000000000001
350617,0.16699999999999998
350618,0.205
350619,0.529
350620,0.3130000000000001
350621,0.636
350622,0.30500000000000005
350623,0.30999999999999994
350624,0.276
350625,0.195
350626,0.11800000000000001
350627,0.11300000000000003
350628,0.488
350629,0.127
350630,0.116
350631,0.504
350632,0.15
350633,0.30700000000000005
350634,0.31999999999999995
350635,0.182
350636,0.4
350637,0.09300000000000001
350638,0.5349999999999999
350639,0.11
350640,0.122
350641,0.182
350642,0.11100000000000003
350643,0.254
350644,0.069
350645,0.11800000000000002
350646,0.37200000000000005
350647,0.341
350648,0.309
350649,0.361
350650,0.35500000000000004
350651,0.322
350652,0.28600000000000003
350653,0.5529999999999999
350654,0.424
350655,0.091
350656,0.22400000000000006
350657,0.31399999999999995
350658,0.08399999999999999
350659,0.491
350660,0.32899999999999996
350661,0.366
350662,0.463
350663,0.4360000000000001
350664,0.334
350665,0.6579999999999999
350666,0.13499999999999998
350667,0.107
350668,0.257
350669,0.14800000000000002
350670,0.363
350671,0.446
350672,0.28
350673,0.139
350674,0.14400000000000002
350675,0.36700000000000005
350676,0.397
350677,0.402
350678,0.1
350679,0.285
350680,0.383
350681,0.509
350682,0.266
350683,0.141
350684,0.33
350685,0.579
350686,0.5479999999999999
350687,0.42
350688,0.701
350689,0.24900000000000005
350690,0.128
350691,0.139
350692,0.21800000000000005
350693,0.33799999999999997
350694,0.354
350695,0.129
350696,0.49700000000000005
350697,0.508
350698,0.245
350699,0.244
350700,0.11800000000000001
350701,0.385
350702,0.196
350703,0.35100000000000003
350704,0.382
350705,0.242
350706,0.613
350707,0.405
350708,0.30700000000000005
350709,0.30200000000000005
350710,0.11
350711,0.5050000000000001
350712,0.376
350713,0.4130000000000001
350714,0.54
350715,0.43700000000000006
350716,0.274
350717,0.293
350718,0.298
350719,0.166
350720,0.06899999999999999
350721,0.183
350722,0.241
350723,0.6980000000000001
350724,0.10099999999999999
350725,0.273
350726,0.27899999999999997
350727,0.328
350728,0.402
350729,0.13699999999999998
350730,0.45
350731,0.313
350732,0.4320000000000001
350733,0.135
350734,0.3890000000000001
350735,0.24800000000000005
350736,0.231
350737,0.161
350738,0.445
350739,0.375
350740,0.5050000000000001
350741,0.307
350742,0.41
350743,0.619
350744,0.463
350745,0.223
350746,0.32899999999999996
350747,0.30299999999999994
350748,0.188
350749,0.30700000000000005
350750,0.6940000000000001
350751,0.24799999999999994
350752,0.418
350753,0.198
350754,0.326
350755,0.168
350756,0.3850000000000001
350757,0.21899999999999997
350758,0.18600000000000003
350759,0.108
350760,0.21
350761,0.309
350762,0.141
350763,0.39399999999999996
350764,0.17800000000000002
350765,0.294
350766,0.46
350767,0.415
350768,0.334
350769,0.36
350770,0.14
350771,0.116
350772,0.501
350773,0.457
350774,0.344
350775,0.461
350776,0.5700000000000001
350777,0.271
350778,0.29900000000000004
350779,0.484
350780,0.106
350781,0.34
350782,0.518
350783,0.193
350784,0.5579999999999999
350785,0.625
350786,0.06
350787,0.263
350788,0.159
350789,0.452
350790,0.52
350791,0.199
350792,0.32899999999999996
350793,0.45399999999999996
350794,0.4720000000000001
350795,0.104
350796,0.45799999999999996
350797,0.4029999999999999
350798,0.243
350799,0.13699999999999998
350800,0.542
350801,0.273
350802,0.331
350803,0.473
350804,0.18
350805,0.341
350806,0.4189999999999999
350807,0.342
350808,0.24900000000000005
350809,0.08199999999999999
350810,0.278
350811,0.449
350812,0.197
350813,0.49700000000000005
350814,0.16399999999999998
350815,0.17500000000000002
350816,0.34600000000000003
350817,0.183
350818,0.24800000000000005
350819,0.086
350820,0.16699999999999998
350821,0.317
350822,0.136
350823,0.527
350824,0.48100000000000004
350825,0.221
350826,0.6509999999999999
350827,0.158
350828,0.38299999999999995
350829,0.29100000000000004
350830,0.307
350831,0.052000000000000005
350832,0.479
350833,0.13
350834,0.299
350835,0.297
350836,0.245
350837,0.20199999999999999
350838,0.179
350839,0.34600000000000003
350840,0.19899999999999998
350841,0.21
350842,0.1
350843,0.29700000000000004
350844,0.152
350845,0.276
350846,0.07999999999999999
350847,0.3930000000000001
350848,0.292
350849,0.206
350850,0.29599999999999993
350851,0.29
350852,0.43799999999999994
350853,0.08900000000000001
350854,0.18100000000000002
350855,0.4680000000000001
350856,0.267
350857,0.6779999999999999
350858,0.614
350859,0.136
350860,0.252
350861,0.192
350862,0.21
350863,0.18
350864,0.1
350865,0.038999999999999986
350866,0.373
350867,0.2919999999999999
350868,0.607
350869,0.431
350870,0.09
350871,0.23600000000000002
350872,0.474
350873,0.305
350874,0.35
350875,0.068
350876,0.3770000000000001
350877,0.374
350878,0.5700000000000001
350879,0.382
350880,0.39899999999999997
